ORDER_or_GROUP,FAMILY,GENUS,SPECIES,Sex,stage_found,alive,concatcomments,nest_id,Ascosphaera_screened,ASCO_ID,Ascosphaera,wt_mg,Hotel_Type,Hole_Diameter,Replicate,Cell_Position,Study,Country,State,County,Town,lat,lon,last_update,number_of_specimens,id,pcr_asco,Collected_From,species_switch_in_nest,pantrap_site,Location_Code,Landscape.Type
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;75;;;,75,1,,NA,49.2,wood,6,3,1,Osmia across Virginia,USA,Md.,Montgomery,Cabin John,38.969555,-77.176369,43558,1,843,0,Trap Nest,,y,LLB,N
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,female,adult,yes,female BOB; sacr?;76;;,76,1,,NA,82.9,wood,6,1,11,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43447,1,844,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,female,adult,yes,female BOB;76;;;,76,1,,NA,77,wood,6,1,10,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,845,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,male BOB;76;;;,76,1,,NA,63,wood,6,1,9,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,846,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,male BOB;76;;;,76,1,,NA,54.9,wood,6,1,8,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,847,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male; some frass on it;76;;,76,1,,NA,54,wood,6,1,7,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,848,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male; usurp by Japanes;76;;,76,1,,NA,47.9,wood,6,1,6,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,849,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male; usurp by Japanese; many mites on thorax;76;;,76,1,,NA,45.8,wood,6,1,5,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,850,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male; usurp by Japanese; mites on thorax;76;;,76,1,,NA,50,wood,6,1,4,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,851,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM usurping BOBs;76;;;,76,1,,NA,43.2,wood,6,1,3,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,852,0,Trap Nest,Osmia lignaria to Osmia taurus,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;76;;;,76,1,,NA,39.2,wood,6,1,2,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,853,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;76;;;,76,1,,NA,38,wood,6,1,1,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,854,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;77;;;,77,1,,NA,33,wood,6,1,9,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,855,0,Trap Nest,,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,no,adult cadaver; JM;77;;,77,1,,NA,23.4,wood,6,1,8,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,856,0,Trap Nest,,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,no,adult cadaver; JM;77;;,77,1,,NA,16.5,wood,6,1,7,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,857,0,Trap Nest,,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,,,;77;;;,77,1,,NA,NA,wood,6,1,6,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,858,0,Trap Nest,,y,WCH,A
,,,.,,pupa,no,larval/pupal cadaver; chalky; fungal?;77;,77,1,,NA,30.7,wood,6,1,5,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43447,1,859,0,Trap Nest,,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,no,adult cadaver; JM;77;;,77,1,,NA,20.1,wood,6,1,4,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,860,0,Trap Nest,,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,no,adult cadaver; JM;77;;,77,1,,NA,16.5,wood,6,1,3,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,861,0,Trap Nest,,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,no,adult cadaver; JM;77;;,77,1,,NA,18.4,wood,6,1,2,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,862,0,Trap Nest,,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,no,adult cadaver; JM;77;;,77,1,,NA,10.7,wood,6,1,1,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,863,0,Trap Nest,,y,WCH,A
,,,.,,,,pollen provision/leaf plp;78;;;,78,NA,,NA,NA,wood,6,1,5,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.0905,-78.5861,43143,1,864,0,Trap Nest,,n,LYB,N
,,,.,,,,pollen provision/leaf plp;78;;;,78,1,,A. subglobosa,NA,wood,6,1,4,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.0905,-78.5861,43143,1,865,1,Trap Nest,,n,LYB,N
,,,.,,,,pollen provision/leaf plp;78;;;,78,NA,,NA,NA,wood,6,1,3,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.0905,-78.5861,43143,1,866,0,Trap Nest,,n,LYB,N
,,,.,,,,pollen provision/leaf plp;78;;;,78,NA,,NA,NA,wood,6,1,2,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.0905,-78.5861,43143,1,867,0,Trap Nest,,n,LYB,N
,,,.,,,,pollen provision/leaf plp;78;;;,78,NA,,NA,NA,wood,6,1,1,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.0905,-78.5861,43143,1,868,0,Trap Nest,,n,LYB,N
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,yes,JF;26;;;,26,1,,NA,63,wood,6,1,10,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43558,1,869,0,Trap Nest,,n,LVA,A
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,yes,JF;26;;;,26,1,,NA,59.3,wood,6,1,9,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43558,1,870,0,Trap Nest,,n,LVA,A
,,,.,,,,;26;;;,26,NA,,NA,NA,wood,6,1,8,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43144,1,871,0,Trap Nest,,n,LVA,A
,,,.,,,,;26;;;,26,NA,,NA,NA,wood,6,1,7,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43144,1,872,0,Trap Nest,,n,LVA,A
,,,.,,,,;26;;;,26,NA,,NA,NA,wood,6,1,6,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43144,1,873,0,Trap Nest,,n,LVA,A
,,,.,,,,;26;;;,26,NA,,NA,NA,wood,6,1,5,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43144,1,874,0,Trap Nest,,n,LVA,A
,,,.,,,,;26;;;,26,NA,,NA,NA,wood,6,1,4,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43144,1,875,0,Trap Nest,,n,LVA,A
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;26;;;,26,1,,NA,43.9,wood,6,1,3,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43558,1,876,0,Trap Nest,,n,LVA,A
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;26;;;,26,1,,NA,43.7,wood,6,1,2,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43558,1,877,0,Trap Nest,,n,LVA,A
,,,.,,,,;26;;;,26,NA,,NA,NA,wood,6,1,1,Osmia across Virginia,USA,Va.,Frederick,Middletown,39.0142,-78.2983,43144,1,878,0,Trap Nest,,n,LVA,A
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,female,adult,yes,BOB female;79;;;,79,1,,NA,60.9,wood,6,2,6,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,879,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,female,adult,yes,BOB female;79;;;,79,1,,NA,54.3,wood,6,2,5,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,880,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,pupa,no,adult/pupal cadaver BOB male;79;;;,79,1,,NA,23.2,wood,6,2,4,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,881,0,Trap Nest,,y,SVN,D
,,,.,,,,;79;;;,79,NA,,NA,NA,wood,6,2,3,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43447,1,882,0,Trap Nest,,y,SVN,D
,,,.,,,,;79;;;,79,NA,,NA,NA,wood,6,2,2,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43447,1,883,0,Trap Nest,,y,SVN,D
,,,.,,,,;79;;;,79,NA,,NA,NA,wood,6,2,1,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43447,1,884,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,35.6,wood,6,2,17,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,885,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,38.5,wood,6,2,16,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,886,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,NA,20.4,wood,6,2,15,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,887,0,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,31.5,wood,6,2,14,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,888,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. duoformis,33.4,wood,6,2,13,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,889,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,35.9,wood,6,2,12,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,890,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,31.9,wood,6,2,11,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,891,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,41.8,wood,6,2,10,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,892,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,41.8,wood,6,2,9,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,893,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,35.4,wood,6,2,8,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,894,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,31.7,wood,6,2,7,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,895,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,29.9,wood,6,2,6,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,896,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;80;;;,80,1,,A. naganensis,30.7,wood,6,2,5,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,897,1,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male;80;;;,80,1,,A. naganensis,19.4,wood,6,2,4,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43558,1,898,1,Trap Nest,,y,SIW,A
,,,.,,,,;80;;;,80,NA,,NA,NA,wood,6,2,3,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43447,1,899,0,Trap Nest,,y,SIW,A
,,,.,,,,;80;;;,80,NA,,NA,NA,wood,6,2,2,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43447,1,900,0,Trap Nest,,y,SIW,A
,,,.,,,,;80;;;,80,NA,,NA,NA,wood,6,2,1,Osmia across Virginia,USA,Va.,Shenandoah,Maurertown,38.925185,-78.434918,43447,1,901,0,Trap Nest,,y,SIW,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM very small;81;;;,81,1,,NA,14.9,wood,6,3,10,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,902,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;81;;;,81,1,,NA,43.4,wood,6,3,9,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,903,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;81;;;,81,NA,,NA,42.6,wood,6,3,8,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,904,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM sacrificed;81;;;,81,1,,NA,49.5,wood,6,3,7,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,905,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;81;;;,81,1,,NA,48.5,wood,6,3,6,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,906,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;81;;;,81,1,,NA,47,wood,6,3,5,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,907,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;81;;;,81,1,,NA,41.9,wood,6,3,4,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,908,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM sacrificed;81;;;,81,1,,NA,52.6,wood,6,3,3,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,909,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;81;;;,81,1,,NA,48.1,wood,6,3,2,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,910,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;81;;;,81,1,,NA,49.3,wood,6,3,1,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,911,0,Trap Nest,,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,26.2,wood,6,2,22,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,912,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,NA,,NA,27.8,wood,6,2,21,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,913,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,29.9,wood,6,2,20,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,914,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,A. fusiformis,32,wood,6,2,19,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,915,1,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,37,wood,6,2,18,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,916,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,A. fusiformis,33.2,wood,6,2,17,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,917,1,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,38.2,wood,6,2,16,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,918,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,A. fusiformis,37.3,wood,6,2,15,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,919,1,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,A. fusiformis,39.5,wood,6,2,14,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,920,1,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,A. fusiformis,33.9,wood,6,2,13,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,921,1,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,30.9,wood,6,2,12,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,922,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,30.9,wood,6,2,11,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,923,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,30.3,wood,6,2,10,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43145,1,924,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,30.2,wood,6,2,9,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,925,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,31.1,wood,6,2,8,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43145,1,926,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;82;;;,82,1,,NA,31.2,wood,6,2,7,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43145,1,927,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,male O. georgica?;82;;;,82,1,,A. naganensis,26.6,wood,6,2,6,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,928,1,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,male O. georgica?;82;;;,82,1,,NA,14,wood,6,2,5,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43145,1,929,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,male O. georgica?;82;;;,82,NA,,NA,17.2,wood,6,2,4,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,930,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,male O. georgica?;82;;;,82,1,,NA,17.7,wood,6,2,3,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43145,1,931,0,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,male O. georgica?;82;;;,82,1,,A. naganensis,17.8,wood,6,2,2,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43558,1,932,1,Trap Nest,,n,TOW,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,male O. georgica?;82;;;,82,1,,NA,16.2,wood,6,2,1,Osmia across Virginia,USA,Va.,Madison,Madison,38.3655,-78.2202,43145,1,933,0,Trap Nest,,n,TOW,N
,,,.,,,,samp/sac;83;;;,83,NA,,NA,NA,wood,8,2,12,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43152,1,934,0,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;83;;;,83,1,,NA,81.8,wood,8,2,11,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43558,1,935,0,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;83;;;,83,1,,A. fusiformis,91.8,wood,8,2,10,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43558,1,936,1,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF (big!);83;;;,83,NA,,NA,82.4,wood,8,2,9,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43558,1,937,0,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;83;;;,83,1,,NA,66,wood,8,2,8,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43558,1,938,0,Trap Nest,,n,HMH,D
,,,.,,,,pollen mites?;83;;;,83,NA,,NA,NA,wood,8,2,7,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43152,1,939,0,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;83;;;,83,1,,A. fusiformis,44.3,wood,8,2,6,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43558,1,940,1,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;83;;;,83,1,,NA,47.3,wood,8,2,5,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43558,1,941,0,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;83;;;,83,1,,NA,39.1,wood,8,2,4,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43558,1,942,0,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;83;;;,83,1,,NA,44.1,wood,8,2,3,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43558,1,943,0,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;83;;;,83,1,,NA,42,wood,8,2,2,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43558,1,944,0,Trap Nest,,n,HMH,D
,,,.,,,,sample/sac;83;;;,83,NA,,NA,NA,wood,8,2,1,Osmia across Virginia,USA,Va., ,Winchester,39.1854,-78.1709,43152,1,945,0,Trap Nest,,n,HMH,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,already sampled (JM) ;84;;;,84,NA,,NA,NA,wood,8,2,13,Osmia across Virginia,USA,Va.,Richmond,Rmondcity,37.5349,-77.5766,43558,1,946,0,Trap Nest,,n,LHF,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;84;;;,84,1,,NA,91.3,wood,8,2,12,Osmia across Virginia,USA,Va.,Richmond,Rmondcity,37.5349,-77.5766,43558,1,947,0,Trap Nest,,n,LHF,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;84;;;,84,1,,A. naganensis,80.6,wood,8,2,11,Osmia across Virginia,USA,Va.,Richmond,Rmondcity,37.5349,-77.5766,43558,1,948,1,Trap Nest,,n,LHF,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;84;;;,84,NA,,NA,80.9,wood,8,2,10,Osmia across Virginia,USA,Va.,Richmond,Rmondcity,37.5349,-77.5766,43558,1,949,0,Trap Nest,,n,LHF,D
